종목코드,종목명,날짜,시간,시가,고가,저가,종가,전일대비,거래량,거래대금,누적체결매도수량,누적체결매수수량,상장주식수,시가총액,외국인주문한도수량,외국인주문가능수량,외국인현보유수량,외국인현보유비율,수정주가일자,수정주가비율,기관순매수량,기관누적순매수량,등락주선,등락비율,예탁금,주식회전율
A000145,하이트진로홀딩스우,20210617,901,20600.0,20600.0,20600.0,20600.0,0.0,200.0,4120000.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,1530,20950.0,20950.0,20950.0,20950.0,0.0,396.0,8300000.0,0.0,5072.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,1501,20800.0,20800.0,20800.0,20800.0,0.0,223.0,4640000.0,0.0,4720.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,1431,20950.0,20950.0,20950.0,20950.0,0.0,62.0,1300000.0,0.0,4497.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,1401,21000.0,21000.0,21000.0,21000.0,0.0,220.0,4620000.0,0.0,4435.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,1331,20900.0,20900.0,20900.0,20900.0,0.0,198.0,4130000.0,0.0,4215.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,1301,20800.0,20800.0,20800.0,20800.0,0.0,106.0,2210000.0,0.0,4017.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,1231,20800.0,20800.0,20800.0,20800.0,0.0,700.0,14560000.0,0.0,3911.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,1201,20600.0,20600.0,20600.0,20600.0,0.0,2.0,40000.0,0.0,3211.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,1131,20600.0,20600.0,20600.0,20600.0,0.0,170.0,3500000.0,0.0,3209.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,1101,20350.0,20350.0,20350.0,20350.0,0.0,500.0,10180000.0,0.0,3039.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,1031,20600.0,20600.0,20600.0,20600.0,0.0,352.0,7250000.0,0.0,2539.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,1001,20900.0,20900.0,20900.0,20900.0,0.0,916.0,19140000.0,0.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,931,21150.0,21150.0,21150.0,21150.0,0.0,1027.0,21720000.0,0.0,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210622,901,21150.0,21150.0,21150.0,21150.0,0.0,244.0,5160000.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,1530,20900.0,20900.0,20900.0,20900.0,0.0,472.0,9860000.0,0.0,8324.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,1501,20900.0,20900.0,20900.0,20900.0,0.0,287.0,6000000.0,0.0,7933.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,1431,20950.0,20950.0,20950.0,20950.0,0.0,404.0,8470000.0,0.0,7646.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,1401,20950.0,20950.0,20950.0,20950.0,0.0,626.0,13110000.0,0.0,7242.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,1331,20950.0,20950.0,20950.0,20950.0,0.0,203.0,4250000.0,0.0,6616.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,1301,21000.0,21000.0,21000.0,21000.0,0.0,715.0,15020000.0,0.0,6413.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,1231,21000.0,21000.0,21000.0,21000.0,0.0,565.0,11860000.0,0.0,5698.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,1201,20800.0,20800.0,20800.0,20800.0,0.0,1078.0,22430000.0,0.0,5133.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,1131,20650.0,20650.0,20650.0,20650.0,0.0,473.0,9760000.0,0.0,4055.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,1101,20700.0,20700.0,20700.0,20700.0,0.0,2642.0,54690000.0,0.0,3582.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,1031,20500.0,20500.0,20500.0,20500.0,0.0,251.0,5150000.0,0.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,1001,20300.0,20300.0,20300.0,20300.0,0.0,400.0,8120000.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,931,20100.0,20100.0,20100.0,20100.0,0.0,239.0,4800000.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210621,901,20250.0,20250.0,20250.0,20250.0,0.0,50.0,1010000.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210624,1530,19950.0,19950.0,19950.0,19950.0,0.0,66.0,1300000.0,0.0,3197.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210624,1501,19900.0,19900.0,19900.0,19900.0,0.0,50.0,1000000.0,0.0,3140.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
